sample_SRR8750645	sample_SRR8750677	sample_SRR8750709
ENSPTRG00000043890	9.84268	6.664855	7.7458
ENSPTRG00000043891	22.5544	9.54415	10.9558
ENSPTRG00000043892	65.6322	57.9231	58.9807
ENSPTRG00000043894	0	0.035517	0
ENSPTRG00000043896	0	0	0
ENSPTRG00000043897	0.578014	0	0
ENSPTRG00000043898	0	0	0
ENSPTRG00000043899	0.0923579	0.0753543	0
ENSPTRG00000043900	0.47576	0.557585	2.00511
ENSPTRG00000043901	13.974995	8.0197468	6.828533
ENSPTRG00000043902	2.21238	5.24063	0
ENSPTRG00000043904	18.7827	16.5978	7.10644
ENSPTRG00000043905	0	0	0.813562
ENSPTRG00000043908	0	1.16029	2.43528
ENSPTRG00000043909	8.13532	5.03264	10.0593
ENSPTRG00000043910	29.96098	28.98538	20.9246
ENSPTRG00000043911	20.4176	17.8604	21.0199
ENSPTRG00000043912	0	0.644193	0
ENSPTRG00000043913	17.519457364139	19.011796	17.0934
ENSPTRG00000043914	9.55452	8.550233	14.666118
ENSPTRG00000043915	0.775351	1.57207	3.39665
ENSPTRG00000043916	1.36853	3.33266	1.99845
ENSPTRG00000043917	0	0	0
ENSPTRG00000043919	0.123354	0.402424	0
ENSPTRG00000043920	0	0	0
ENSPTRG00000043921	0	0	0
ENSPTRG00000043922	20.2604	47.3552	17.0823
ENSPTRG00000043925	0	0	0
ENSPTRG00000043926	132.241	151.922	77.3267
ENSPTRG00000043928	48.1153	62.4755	84.5399
ENSPTRG00000043929	0	0.21135	0.0442802
ENSPTRG00000043930	0	0.592333	0
ENSPTRG00000043931	0	0.452271	0
ENSPTRG00000043932	40.221177	39.724436	49.60025
ENSPTRG00000043933	2.02497	0.470145	5.89365
ENSPTRG00000043934	11.1486	6.37019	3.23822
ENSPTRG00000043935	0.234273	0.871452	0.638471
ENSPTRG00000043940	0.0301233	0.13511	0.0141595
ENSPTRG00000043941	0	0	0
ENSPTRG00000043943	3.27815	4.70568	4.60276
ENSPTRG00000043945	0	0	0
ENSPTRG00000043946	0.319629	0.230157	0.631839
ENSPTRG00000043948	101.205	91.5583	33.8308
ENSPTRG00000043949	0.26845	0.0796879	0.438663
ENSPTRG00000043950	0	0.0648595	0
ENSPTRG00000043951	0	0	0
ENSPTRG00000043956	0.650627	0.139793	0.0646748
ENSPTRG00000043957	1.98032	2.33539	1.73208
ENSPTRG00000043959	7.58961	5.87785	8.97439
ENSPTRG00000043960	0	0	0
ENSPTRG00000043961	1.258790609634	0.850624	1.599688
ENSPTRG00000043962	0	0	0.372863
ENSPTRG00000043963	47.50647	37.19685	79.300057
ENSPTRG00000043964	2.539704	1.914791	1.85663
ENSPTRG00000043965	150.982	130.336	100.092
ENSPTRG00000043966	0	0	0
ENSPTRG00000043967	0.114777	0	0.218945
ENSPTRG00000043968	0	0	0
ENSPTRG00000043972	1.868482	0.821693	0.961508
ENSPTRG00000043973	0	0	0
ENSPTRG00000043975	0	0	0
ENSPTRG00000043976	124.9838	104.052721	117.188268095169
ENSPTRG00000043977	0.253028	0.3085	0.119608
ENSPTRG00000043978	4.0495	2.64353	4.07698
ENSPTRG00000043980	0	0	0
ENSPTRG00000043984	0	0	0
ENSPTRG00000043985	10.0258	9.21955	3.52172
ENSPTRG00000043986	86.751786	73.4253925	63.053422
ENSPTRG00000043988	97.9199	75.5752	38.1417
ENSPTRG00000043990	52.3529	39.6977	29.7072
ENSPTRG00000043991	0	0	0
ENSPTRG00000043992	0.125828	0	0
ENSPTRG00000043993	12.4887	13.2493	12.6884
ENSPTRG00000043995	0	0	1.93624
ENSPTRG00000043997	0	0	0
ENSPTRG00000043998	2.9168	0.776537	0
ENSPTRG00000043999	15.75013489548	13.61806	7.45911
ENSPTRG00000044000	0	0	0
ENSPTRG00000044002	36.2563	215.837	16.0857
ENSPTRG00000044003	4.13369	2.11761	1.55512
ENSPTRG00000044005	5.74232	2.01751	3.02956
ENSPTRG00000044008	0.113722	0.186545	0
ENSPTRG00000044009	0	0	0
ENSPTRG00000044010	0	0.347388	0
ENSPTRG00000044011	0	1.777	1.40996
ENSPTRG00000044012	25.82469	22.14717	18.54591
ENSPTRG00000044013	0	0	0.145706
ENSPTRG00000044014	0	0	1.02107
ENSPTRG00000044015	0	0	0.885543
ENSPTRG00000044016	0	0	0
ENSPTRG00000044017	103.448	82.5966	73.7174
ENSPTRG00000044019	0	0.501625	0
ENSPTRG00000044020	0.539044	0.680431	0.404355
ENSPTRG00000044021	5.27503	4.39827	1.34256
ENSPTRG00000044022	1.19033	0.323624	0.253312
ENSPTRG00000044023	14.4193	5.76124	4.68678
ENSPTRG00000044028	84.576251	63.886268	37.902
ENSPTRG00000044029	0	0	0
ENSPTRG00000044032	0	0	0
ENSPTRG00000044033	12.1204742756	8.6365930023701	10.2665228843623
ENSPTRG00000044034	0.458761	0	0
ENSPTRG00000044035	1.85503	1.73489	2.50407
ENSPTRG00000044037	3.31686	3.25988	2.2322
ENSPTRG00000044038	18.15798	8.82768	5.1633
ENSPTRG00000044039	0.850039	0	0.520418
ENSPTRG00000044041	0	0.0591063	0
ENSPTRG00000044043	0	0.696179	0.580166
ENSPTRG00000044044	0	3.24287	0
ENSPTRG00000044046	45.95344	31.11243	37.18361
ENSPTRG00000044048	0	0	0
ENSPTRG00000044049	0	3.97514	0
ENSPTRG00000044050	16.4099	22.325	7.32737
ENSPTRG00000044051	124.671	40.5816	0.00130935
ENSPTRG00000044052	0	0.875535	2.09663
ENSPTRG00000044053	12.40323	11.07509	24.02387
ENSPTRG00000044054	12.0186	11.35	9.72392
ENSPTRG00000044055	0	0.197629	0
ENSPTRG00000044056	0	0.0170417	0.3429597
ENSPTRG00000044058	5.12257	5.7246	18.1627
ENSPTRG00000044059	2.7217	0	0
ENSPTRG00000044060	0.856355	0.621396	2.11504
ENSPTRG00000044061	0	0	0
ENSPTRG00000044062	0	0	0
ENSPTRG00000044063	0	0	0
ENSPTRG00000044064	0.257604	0.210194	0
ENSPTRG00000044065	0.877259	0	0.422751
ENSPTRG00000044066	0	0	0
ENSPTRG00000044067	4.44182	3.66799	4.20357
ENSPTRG00000044069	0	0	0
ENSPTRG00000044070	11.533023	7.747453	4.561898
ENSPTRG00000044071	0.109949	0.448438	0.524022
ENSPTRG00000044072	0	0	0
ENSPTRG00000044073	0	0.251638	0
ENSPTRG00000044074	0.167786	0.136771	0
ENSPTRG00000044075	7.52556	1.82199	0.864196
ENSPTRG00000044078	0.331185	0.231736	0.134251
ENSPTRG00000044079	0	0	0
ENSPTRG00000044080	7.37929	4.41139	4.32715
ENSPTRG00000044081	0	0	0
ENSPTRG00000044082	0.494073	0.713663	0.398564
ENSPTRG00000044083	8.17341	14.8029	3.27076
ENSPTRG00000044084	0	0	0.313514
ENSPTRG00000044085	0	0.465949	0.372863
ENSPTRG00000044086	0	0	0.057066
ENSPTRG00000044087	0.670748	0	0
ENSPTRG00000044088	0	0.0860266	0.0247351
ENSPTRG00000044089	2.6761	1.91626	0.187128
ENSPTRG00000044090	0	0.759832	0
ENSPTRG00000044091	0	0	0
ENSPTRG00000044092	4.73076	0.721222	8.18007
ENSPTRG00000044094	7.21773	6.6871748495	9.38638
ENSPTRG00000044095	0	0	3.2153
ENSPTRG00000044096	0	0	0
ENSPTRG00000044099	403.61386	365.867	139.314
ENSPTRG00000044100	0.258944	0.187972	0.691147
ENSPTRG00000044102	2.50387	2.02679	0.972392
ENSPTRG00000044104	2.66721	3.65972	4.13193
ENSPTRG00000044105	108.957	104.4718	97.4573
ENSPTRG00000044106	0	0	0
ENSPTRG00000044107	0	0	0.227217
ENSPTRG00000044110	76.4546	81.2409	31.8333
ENSPTRG00000044112	0	0	0
ENSPTRG00000044113	26.2994	24.1899	27.3435
ENSPTRG00000044114	8.887479	4.4251472	7.572664
ENSPTRG00000044118	0	0	0
ENSPTRG00000044121	0	0	0
ENSPTRG00000044122	6.90502270659	9.354650105699	39.367121221669
ENSPTRG00000044124	0	2.31986	2.66517
ENSPTRG00000044125	40.41015	33.4609	21.2962
ENSPTRG00000044127	6.73906	4.8923	11.1261
ENSPTRG00000044130	0	0	0.292234
ENSPTRG00000044131	0	0.149779	1.47428
ENSPTRG00000044132	0	1.25766	0
ENSPTRG00000044134	20.966477	18.3988	6.56512
ENSPTRG00000044135	0	0	0
ENSPTRG00000044137	110.2584	113.88906	98.96982
ENSPTRG00000044139	0	0.287331	0.421507
ENSPTRG00000044140	0	0	0
ENSPTRG00000044141	14.9071	9.30541	20.0658
ENSPTRG00000044142	5.34931	4.80367	15.1318
ENSPTRG00000044143	1.68059	0.609407	1.77629
ENSPTRG00000044145	0	0	0
ENSPTRG00000044147	1.67177	2.62182	28.9085
ENSPTRG00000044148	70.2869	72.831503	20.06311
ENSPTRG00000044149	0	0	0
ENSPTRG00000044151	0	0	0
ENSPTRG00000044153	0.905418	0.810218	3.7969762295585
ENSPTRG00000044154	1.44504	1.87178	0
ENSPTRG00000044155	19.5281	13.8759	32.8176
ENSPTRG00000044156	3.36672	1.19317	0
ENSPTRG00000044157	0	0	0
ENSPTRG00000044159	0	0	0
ENSPTRG00000044160	95.9118	117.613	50.9105
ENSPTRG00000044161	6.39227	4.95062	9.04249
ENSPTRG00000044162	0.951713	0.876971	1.56972
ENSPTRG00000044163	25.8508	15.3361	27.1073
ENSPTRG00000044164	0.279554	0	0
ENSPTRG00000044166	0	0.673839	3.18626
ENSPTRG00000044167	0.757396	0	0
ENSPTRG00000044168	0.173113	0.201938	0.233266
ENSPTRG00000044169	0	0.1227867	0
ENSPTRG00000044170	0	0	0
ENSPTRG00000044172	18.51153	14.16617	12.83675
ENSPTRG00000044174	0.21375	0.174466	0.0506395
ENSPTRG00000044177	30.9544	32.2877	38.1647
ENSPTRG00000044178	0	0	0
ENSPTRG00000044179	0	0	0
ENSPTRG00000044180	0	0	0
ENSPTRG00000044181	0.451797	0.122787	0.14428
ENSPTRG00000044182	0	0.148375	0.175403
ENSPTRG00000044183	0	0	0
ENSPTRG00000044184	5.740878	5.032563	7.56765
ENSPTRG00000044185	0	0.30355	1.45686
ENSPTRG00000044187	0.788589	0	0.254707
ENSPTRG00000044188	24.75281	21.5229	19.727
ENSPTRG00000044189	0.84359	0.431145	0.065624
ENSPTRG00000044190	8.96579	7.319325	9.52171
ENSPTRG00000044192	4.12118	1.23219	0.928685
ENSPTRG00000044195	0	0.527142	1.26381
ENSPTRG00000044196	137.2165	88.48566	102.4278
ENSPTRG00000044197	28.713	23.6958	17.8173
ENSPTRG00000044198	0	0	0.223283
ENSPTRG00000044199	3.3507393	1.7052499	1.661768
ENSPTRG00000044200	0.382083	0	0
ENSPTRG00000044202	0	0	0
ENSPTRG00000044204	0	0.758052	0
ENSPTRG00000044205	0	0.174588	0
ENSPTRG00000044206	23.04408	32.77536	20.087851
ENSPTRG00000044207	0	0.120477	0
ENSPTRG00000044208	112.697	102.047	62.6668
ENSPTRG00000044210	0.684709	0.336807	1.08323
ENSPTRG00000044211	0	0	0
ENSPTRG00000044212	0.681753	4.4761e-10	0.438289
ENSPTRG00000044217	7.04404	2.41446	4.00901
ENSPTRG00000044218	54.95955	54.83154	47.39347
ENSPTRG00000044219	1.45969	1.98852	5.05778
ENSPTRG00000044220	1.41964	2.41999	1.87809
ENSPTRG00000044221	6.45383	3.0231	17.1285
ENSPTRG00000044223	11.2313	2.24733	0
ENSPTRG00000044224	0.237452	0.130009	0
ENSPTRG00000044225	0.609249	0.0619795	1.84863
ENSPTRG00000044226	0	0	0
ENSPTRG00000044227	0	0.0631558	0
ENSPTRG00000044228	0	0	0
ENSPTRG00000044230	0	0	0
ENSPTRG00000044231	0.0337522	0	0
ENSPTRG00000044233	0.145943	0.23725	0
ENSPTRG00000044234	12.7089	10.2743	9.74698
ENSPTRG00000044235	8.24991	5.69683	22.597206
ENSPTRG00000044236	3.79927	5.75548	4.286434
ENSPTRG00000044238	3.40111	2.40522	2.38294
ENSPTRG00000044239	80.54179	86.08162	45.8685
ENSPTRG00000044240	0	0	0
ENSPTRG00000044242	3.51571	3.70975	1.18092
ENSPTRG00000044243	0	0.674416	0.268431
ENSPTRG00000044244	0	0	0
ENSPTRG00000044245	1.64846	0.13438	0.158195
ENSPTRG00000044246	86.9119	79.8219	42.1935
ENSPTRG00000044247	0	0	0
ENSPTRG00000044248	0.66682	0.271353	1.02953
ENSPTRG00000044250	20.7462	27.8665	13.211
ENSPTRG00000044251	0.699314	0	0.68071
ENSPTRG00000044252	13.7614	8.27648	28.8329
ENSPTRG00000044253	10.426751	4.7073	12.51275
ENSPTRG00000044256	0.513615	0.62831	0.858738
ENSPTRG00000044259	0.401905	0.652065	3.91658
ENSPTRG00000044260	0.652525	0.797908	3.39863
ENSPTRG00000044261	0	0	0
ENSPTRG00000044262	0	0	0
ENSPTRG00000044263	0	0.0293584	0
ENSPTRG00000044265	0	0	0
ENSPTRG00000044267	0	0.0916119	0
ENSPTRG00000044268	0	0	0.198069
ENSPTRG00000044270	92.2674	42.6135	71.3507
ENSPTRG00000044271	0	0	0
ENSPTRG00000044272	0	0	0
ENSPTRG00000044273	5.383946	0.3473877	0.6288259107245
ENSPTRG00000044276	0	0	0
ENSPTRG00000044277	8.140166	7.100281	5.72408
ENSPTRG00000044278	0	0	0
ENSPTRG00000044280	0	0.374692	0
ENSPTRG00000044281	11.3609	8.59439	4.7896
ENSPTRG00000044282	0	0	0
ENSPTRG00000044284	7.68805	15.4061	9.23532
ENSPTRG00000044285	0.225188	0	0
ENSPTRG00000044286	2.6761	1.91626	0.187128
ENSPTRG00000044289	1.10644	0	3.22117
ENSPTRG00000044290	0	0.230132	0.270066
ENSPTRG00000044291	0	0	0
ENSPTRG00000044292	0	0	0.148896
ENSPTRG00000044293	0.894602	0.29197	0.0850581
ENSPTRG00000044294	0	1.60748	0.404154
ENSPTRG00000044295	0	0	0
ENSPTRG00000044296	0	0	0
ENSPTRG00000044297	23.9223	20.319	37.4772
ENSPTRG00000044298	164.432	12.3399	37.4628
ENSPTRG00000044299	16.0804	15.7197	17.2618
ENSPTRG00000044302	0	0	0
ENSPTRG00000044303	0	0	0
ENSPTRG00000044305	1.013098	0.780999	0.47965345
ENSPTRG00000044306	0	2.33973	0
ENSPTRG00000044307	0.331007	0.0900027	0.525891
ENSPTRG00000044309	1.80215	5.05112	3.40846
ENSPTRG00000044310	3.14403	4.87745	7.26504
ENSPTRG00000044311	1.31085	0	0.631557
ENSPTRG00000044313	0	0	0
ENSPTRG00000044314	0	0	0
ENSPTRG00000044315	0	0	0
ENSPTRG00000044316	0	0	0
ENSPTRG00000044317	0	0.097171645154	0.113691771978
ENSPTRG00000044318	8.10208	1.92156	9.63788
ENSPTRG00000044319	0	0.090933	0
ENSPTRG00000044323	0	0	0
ENSPTRG00000044325	0	0	0
ENSPTRG00000044326	0.808271	0	0.27339
ENSPTRG00000044327	0	0	0
ENSPTRG00000044328	20.8842	22.8747	30.0726
ENSPTRG00000044329	0.745108	0	0.480794
ENSPTRG00000044332	8.49584	5.85018	4.10195
ENSPTRG00000044334	2.6499	2.96568	5.96468
ENSPTRG00000044335	0	0	0.198086
ENSPTRG00000044336	0	0	0
ENSPTRG00000044337	1.16528	1.15942	0.781895
ENSPTRG00000044339	1.07484	0.876307	0.88296
ENSPTRG00000044340	31.3138	30.54414	21.56395
ENSPTRG00000044341	0	0	0
ENSPTRG00000044343	0	1.60444	0.479051
ENSPTRG00000044344	0	0	0
ENSPTRG00000044345	817.322	699.663	577.703
ENSPTRG00000044346	0	0	0
ENSPTRG00000044347	0	0	0
ENSPTRG00000044350	2.50162	3.19566	1.47208
ENSPTRG00000044353	60.567	41.7447	27.62246
ENSPTRG00000044354	0.182212	0.0743339	0
ENSPTRG00000044355	18.0448	13.979	9.755
ENSPTRG00000044356	0	0	0
ENSPTRG00000044357	0	0.408811	0
ENSPTRG00000044358	111.7228	105.6695	67.8704
ENSPTRG00000044359	0	0	0
ENSPTRG00000044361	0	0	0
ENSPTRG00000044362	2.06156	0.219846	0.230304
ENSPTRG00000044363	0	0	0
ENSPTRG00000044364	0	0	0.329521
ENSPTRG00000044366	0	0	0
ENSPTRG00000044371	0	0	0
ENSPTRG00000044373	0	0	0
ENSPTRG00000044375	0	0.159607	0
ENSPTRG00000044376	19.931986	11.81207	13.571149
ENSPTRG00000044377	0	0.326032	0
ENSPTRG00000044380	11.5471	8.60249	0
ENSPTRG00000044381	0	0	0
ENSPTRG00000044382	0	0.187298	0
ENSPTRG00000044383	199.695	181.915	157.605
ENSPTRG00000044384	0	0.306942	0.368431
ENSPTRG00000044385	0.999201	1.59893	0
ENSPTRG00000044386	9.23867	1.81787	8.00862
ENSPTRG00000044387	1.08673	0.5872	1.41096
ENSPTRG00000044388	0.620286	0	0
ENSPTRG00000044389	108.431	89.7571	45.1598
ENSPTRG00000044391	0	0.0990501	0
ENSPTRG00000044393	0.548214	0	0
ENSPTRG00000044396	8.94194	8.98656	7.3729
ENSPTRG00000044399	0.892834	0.935037	0.730943
ENSPTRG00000044401	3.178253	2.0393722	1.354443
ENSPTRG00000044402	16.7072	17.6629	15.6213
ENSPTRG00000044403	2.589182	3.23906	1.056125
ENSPTRG00000044404	10.7457	11.49569	18.10017
ENSPTRG00000044405	0	0	0
ENSPTRG00000044406	0	0	0
ENSPTRG00000044407	0.590659	2.03099	0.704103
ENSPTRG00000044408	4.39387	4.3454	3.811
ENSPTRG00000044409	0	1.82454	0
ENSPTRG00000044410	11.7077	8.10144	6.87407
ENSPTRG00000044413	0	0	0
ENSPTRG00000044414	0	0	0
ENSPTRG00000044415	2.70833	1.9232	0
ENSPTRG00000044416	0	0	0.406781
ENSPTRG00000044417	0	0	0.0798915
ENSPTRG00000044418	0	0	0
ENSPTRG00000044420	35.67114	30.092973	22.315541
ENSPTRG00000044422	0	0	0
ENSPTRG00000044423	0	0	0
ENSPTRG00000044424	1.71922	3.42266	0
ENSPTRG00000044425	0	0	0
ENSPTRG00000044426	18.559526	17.743874	17.768994
ENSPTRG00000044427	0	0	0
ENSPTRG00000044428	27.7996	23.8351	25.5236
ENSPTRG00000044429	3.219953	2.990627	4.89992
ENSPTRG00000044430	2.99064	8.24031	1.15705
ENSPTRG00000044431	11.068	21.9163	7.75478
ENSPTRG00000044432	0	0	0
ENSPTRG00000044433	0	0.72515	0
ENSPTRG00000044434	0	0	0
ENSPTRG00000044435	10.6058	9.87782	16.3749
ENSPTRG00000044436	0.08673880285253	0.14154900171004	0.08244290275535
ENSPTRG00000044437	56.4527	43.0436	48.5752
ENSPTRG00000044438	0.300605	0.228965	0.552774
ENSPTRG00000044440	4.2088	2.14508	7.76262
ENSPTRG00000044441	1.95281	0	0
ENSPTRG00000044442	1.39008	1.19119	2.37315
ENSPTRG00000044444	0	0	0
ENSPTRG00000044445	0	0	0
ENSPTRG00000044446	0	0	0
ENSPTRG00000044448	0	0	0
ENSPTRG00000044450	55.7175	58.4902	30.1272
ENSPTRG00000044451	0	0	0
ENSPTRG00000044453	0	0	0
ENSPTRG00000044454	0.0328118	0	0
ENSPTRG00000044455	160.29	161.658	156.502
ENSPTRG00000044456	173.644	48.3806	48.088562
ENSPTRG00000044457	0.387675	0	0.377406
ENSPTRG00000044458	2.76611	2.78111	2.1304
ENSPTRG00000044459	0	0	0
ENSPTRG00000044460	2.01229	1.37348	0.954637
ENSPTRG00000044461	0	0	0
ENSPTRG00000044462	4.72288	6.36546	3.05237
ENSPTRG00000044463	0	0	0
ENSPTRG00000044465	6.55167	6.05714	35.207678
ENSPTRG00000044466	86.6985	57.5076	72.5402
ENSPTRG00000044468	1.75598	2.28244	0.431546
ENSPTRG00000044469	0	0.424364	0
ENSPTRG00000044470	0	1.25766	0
ENSPTRG00000044471	3.01292	1.2092	0.719655
ENSPTRG00000044472	0	0	0
ENSPTRG00000044474	0	0.0416348	0.0240493
ENSPTRG00000044476	2.45539	3.49375	3.42139
ENSPTRG00000044477	25.1584	26.3476	22.0363
ENSPTRG00000044478	0	0.0601769	0.0278228
ENSPTRG00000044480	0.937748	0.167088	1.2575
ENSPTRG00000044481	17.6883	13.664	8.55718
ENSPTRG00000044482	2.29202	1.56471	0.756443
ENSPTRG00000044483	0.184939	0	0
ENSPTRG00000044484	0	0	0
ENSPTRG00000044485	4.456396	1.14373	0
ENSPTRG00000044486	59.6955	47.712	69.0864
ENSPTRG00000044488	0	0	0.18111
ENSPTRG00000044489	0	0.245054	0.414589
ENSPTRG00000044490	12.4531	7.01427	10.7448
ENSPTRG00000044491	17.08191	18.29036	18.4124
ENSPTRG00000044492	0	0	0
ENSPTRG00000044493	0	0	0
ENSPTRG00000044494	0.602917	0.211235	0.769748
ENSPTRG00000044495	42.2069	33.6543	3.17758
ENSPTRG00000044499	0	0	0
ENSPTRG00000044502	0	0.0959584	0.11225
ENSPTRG00000044503	0.704084	0.194279	0
ENSPTRG00000044505	0.479067	0	0.931275
ENSPTRG00000044509	1.40391	0	0
ENSPTRG00000044510	78.33417	73.697171	17.572008
ENSPTRG00000044511	0	0	0
ENSPTRG00000044513	52.5853	32.0456	69.4462
ENSPTRG00000044514	0.493777	0.899636	0
ENSPTRG00000044517	1.2652	0.78278	5.4741
ENSPTRG00000044518	3.45185	1.64402	4.41123
ENSPTRG00000044519	0.424549	0	0
ENSPTRG00000044520	0.220395	0.536174	0.264414
ENSPTRG00000044522	12.754434	15.272113	86.18852
ENSPTRG00000044523	18.9226	17.3181	14.0599
ENSPTRG00000044524	0	0	0
ENSPTRG00000044525	6.0299	4.11646	10.0118
ENSPTRG00000044529	23.2906	34.1768	11.7088
ENSPTRG00000044530	0.633134	1.25504	0.363439
ENSPTRG00000044531	0	0	0
ENSPTRG00000044532	1.95281	0	0
ENSPTRG00000044533	2.75765673798	2.51293	4.84864000727687
ENSPTRG00000044534	0	0	0
ENSPTRG00000044537	0.466935	0.525917	0.164544
ENSPTRG00000044538	16.5028	15.3956	4.81708
ENSPTRG00000044539	0.205964	0.167763	0
ENSPTRG00000044540	0.45242	0	0.213908
ENSPTRG00000044543	13.0626	12.9352	12.2055
ENSPTRG00000044544	0	0	0
ENSPTRG00000044546	0	0	0
ENSPTRG00000044548	0	0	0
ENSPTRG00000044550	0.458761	0.743372	0
ENSPTRG00000044551	0	0.169661	1.17198
ENSPTRG00000044552	1.5704400968199	0	2.40914600268532
ENSPTRG00000044555	0	0	0
ENSPTRG00000044556	0.292166	0	0
ENSPTRG00000044557	2.52713	0.897572	5.683429
ENSPTRG00000044559	13.3166	15.669	3.91472
ENSPTRG00000044562	22.04034	9.02068	17.59132
ENSPTRG00000044563	2.61226	5.5811	8.52409
ENSPTRG00000044564	0.164434	0	0
ENSPTRG00000044565	0	0	0
ENSPTRG00000044567	0	1.454172	0
ENSPTRG00000044568	16.191378	13.226857	20.4629
ENSPTRG00000044569	3.725	4.4545	5.8418
ENSPTRG00000044570	0	0	0
ENSPTRG00000044572	0	0	0
ENSPTRG00000044573	0.594529	0.807338	0
ENSPTRG00000044574	4.56857	4.99487	7.12546
ENSPTRG00000044575	4.95924	2.44634	0.624325
ENSPTRG00000044577	1.25725	1.09843	1.40841
ENSPTRG00000044578	2.79505	1.80718	2.02476
ENSPTRG00000044579	15.3208	14.3266	2.32697
ENSPTRG00000044581	0	0.218884	0.786237
ENSPTRG00000044582	0	0.495251	0
ENSPTRG00000044583	15.3441	11.4521	9.98468
ENSPTRG00000044584	13.2488	7.76516	14.9172
ENSPTRG00000044588	1.59779	0.861871	0
ENSPTRG00000044589	0	0	0
ENSPTRG00000044590	0	0	0
ENSPTRG00000044591	47.1516	32.8374	17.2222
ENSPTRG00000044592	0	0	0
ENSPTRG00000044593	0	0	0
ENSPTRG00000044594	0	0	0
ENSPTRG00000044595	0	0	0
ENSPTRG00000044598	0	0	0
ENSPTRG00000044599	0	0	0
ENSPTRG00000044603	0	0	0.855473
ENSPTRG00000044604	9.38627	0	3.25994
ENSPTRG00000044605	2.00445	0	0
ENSPTRG00000044606	0	0	0
ENSPTRG00000044608	0	0	0
ENSPTRG00000044610	0	0.29006	0
ENSPTRG00000044611	68.5239	64.417	37.4847
ENSPTRG00000044612	8.48059	5.21355	18.6573
ENSPTRG00000044613	244.14179	231.503	522.3787
ENSPTRG00000044615	0	0	1.05919
ENSPTRG00000044616	0	0	0
ENSPTRG00000044617	1.65744	1.20722	2.79965
ENSPTRG00000044618	0.516494	0	0
ENSPTRG00000044619	1.05618	0.287158	1.34359
ENSPTRG00000044621	0	0.25096	0.441813
ENSPTRG00000044622	0	0	0
ENSPTRG00000044623	0.17397	0.282462	0.325765
ENSPTRG00000044625	103.448	82.5966	73.7174
ENSPTRG00000044626	477.615	481.602	631.604
ENSPTRG00000044627	0.298333	0.60819918	2.26495
ENSPTRG00000044628	8.10208	1.92156	9.63788
ENSPTRG00000044629	0	0	0
ENSPTRG00000044630	0	0	0
ENSPTRG00000044631	0	0	0
ENSPTRG00000044632	0.282841	0.236367	0.837733
ENSPTRG00000044633	4.31854	1.72314	2.01895
ENSPTRG00000044634	2.424374	2.522909	0.185869
ENSPTRG00000044636	0	0	0
ENSPTRG00000044637	0	0	0
ENSPTRG00000044638	0	0	0
ENSPTRG00000044639	0.125744	0.111239	0.0474483
ENSPTRG00000044643	30.2517	18.6838	54.5627
ENSPTRG00000044644	0	0	0.0949259
ENSPTRG00000044645	0	0	0
ENSPTRG00000044646	0	0	0
ENSPTRG00000044647	0	0	0.0542136
ENSPTRG00000044648	0	0	0.904602
ENSPTRG00000044649	0	0	0
ENSPTRG00000044650	0.576432	1.1625041	4.442752
ENSPTRG00000044651	7.55203	5.35307	1.37661
ENSPTRG00000044652	0.240354	0	0.244007
ENSPTRG00000044653	92.8599	85.2434	78.3894
ENSPTRG00000044655	0.281901	0	0.270894
ENSPTRG00000044657	0.784383	0.800699	0
ENSPTRG00000044659	3.59399	2.44128	2.46549
ENSPTRG00000044660	0	0	0
ENSPTRG00000044661	17.697721	13.8856	19.459301
ENSPTRG00000044662	337.212	198.529	364.721
ENSPTRG00000044663	0	0	0
ENSPTRG00000044665	143.603	126.644	74.0505
ENSPTRG00000044667	0	0.189001	0
ENSPTRG00000044668	2.572648	2.8773	8.537823
ENSPTRG00000044670	0.3883824	0.202021	0.544713
ENSPTRG00000044671	0	0	0.400817
ENSPTRG00000044676	0	0.797209	0
ENSPTRG00000044679	16.4042	14.663	21.0875
ENSPTRG00000044680	0.145943	0.23725	0
ENSPTRG00000044682	0	0	0
ENSPTRG00000044684	0	0	0
ENSPTRG00000044685	0	0	0
ENSPTRG00000044686	69.2547	35.8052	53.1913
ENSPTRG00000044687	0	0	0
ENSPTRG00000044688	0	0	0.153263
ENSPTRG00000044689	23.9553	17.2819	15.8879
ENSPTRG00000044690	13.7031	8.77059	8.84214
ENSPTRG00000044691	0	0.146638	0
ENSPTRG00000044692	7.05977	6.78664	1.56659
ENSPTRG00000044693	28.51767	34.25079	19.7594
ENSPTRG00000044694	0	0	0
ENSPTRG00000044695	2.69571	2.43325	1.88095
ENSPTRG00000044697	0.18603	0	0
ENSPTRG00000044698	0	0.38576	0
ENSPTRG00000044699	0.55370173558	0.499695299387	1.24883
ENSPTRG00000044700	1.10939	0	6.19854
ENSPTRG00000044702	10.7923	5.52079	19.8356
ENSPTRG00000044703	3.05581	0	15.5574
ENSPTRG00000044704	0	0	0.955934
ENSPTRG00000044705	0	0.393952	0
ENSPTRG00000044707	10.8833	7.53149	21.9726
ENSPTRG00000044708	14.7272	11.7993	16.5657
ENSPTRG00000044709	0	0	0
ENSPTRG00000044710	2.7591	0.786378	1.38485
ENSPTRG00000044712	0	0	0
ENSPTRG00000044713	20.80887	16.21855	13.893114551
ENSPTRG00000044714	0.659991	0.684009	0.972056
ENSPTRG00000044715	0	0	1.01746
