sample_SRR3879744	sample_SRR3879745	sample_SRR3879746
ENSCHIG00000025000	2.7359	2.106356	3.74882
ENSCHIG00000025001	15.2872	21.0489	16.2035
ENSCHIG00000025002	0.101022	0	0
ENSCHIG00000025003	35.76501	30.30713	31.75766
ENSCHIG00000025004	80.4039	77.0557	74.8264
ENSCHIG00000025005	0.816527	0.992202	0.27753
ENSCHIG00000025006	0	7.66142	0
ENSCHIG00000025007	0.421582	0.579092	1.03251
ENSCHIG00000025008	137.033777	131.22635	118.59471
ENSCHIG00000025009	4.50935	4.42824	6.09312
ENSCHIG00000025010	0.847224	0.940943	0.714472
ENSCHIG00000025011	10.4967	14.1382	15.252
ENSCHIG00000025012	13.114759	18.903759	16.206199
ENSCHIG00000025013	38.585	36.3857	36.349
ENSCHIG00000025014	17.418233	16.205297	19.438409
ENSCHIG00000025015	10.3389	9.60335	12.8285
ENSCHIG00000025016	14.086685	12.413155	11.590929
ENSCHIG00000025017	10.280772	11.60592	12.56704
ENSCHIG00000025018	0.1684096	0.894216	1.144047
ENSCHIG00000025019	39.1849	43.518	34.1629
ENSCHIG00000025020	8.34408	9.06826	13.0788
ENSCHIG00000025021	4.23781	4.76789	6.78965
ENSCHIG00000025022	0.614094	0.746021	0.951609
ENSCHIG00000025023	3.19855	4.90605	4.45965
ENSCHIG00000025024	15.51665	21.489692	17.06391
ENSCHIG00000025025	3.83709	5.078816	5.54229
ENSCHIG00000025026	11.6728	15.4364	14.4166
ENSCHIG00000025027	0.0661568	0	0.0684725
ENSCHIG00000025028	223.449	273.503	208.438
ENSCHIG00000025029	0.159037	0.0989484	0.241715
ENSCHIG00000025030	0	0	0.0670952
ENSCHIG00000025031	10.69547	10.36372	15.46544
ENSCHIG00000025032	8.87772	15.8444	13.9401
ENSCHIG00000025033	7.981842	12.039691	11.2085720002146
ENSCHIG00000025034	23.46733	23.53844	27.35406
ENSCHIG00000025035	0	0	0
ENSCHIG00000025036	0	0	0.0456788
ENSCHIG00000025037	1.09839	1.02724	1.39891
ENSCHIG00000025038	0.0687586	0.0939545	0.149731
ENSCHIG00000025039	8.41418	9.06669	8.20667
ENSCHIG00000025040	29.6881	34.8814	35.7203
ENSCHIG00000025041	11.35022	11.18836	14.70712
ENSCHIG00000025042	9.33885	10.2485	12.6017
ENSCHIG00000025043	4.63168	4.22839	4.4964
ENSCHIG00000025044	0	0	0.118467
ENSCHIG00000025045	47.4984	51.4456	45.5343
ENSCHIG00000025046	0	0.178734	0.237607
ENSCHIG00000025047	0	0	0.159252
ENSCHIG00000025048	8.50249	7.41117	6.90026
ENSCHIG00000025049	0.0305502	0.252645	0.891131
ENSCHIG00000025050	8.832765	13.910526	12.515384
ENSCHIG00000025051	33.571196	43.0804	41.42359
ENSCHIG00000025052	96.7952	83.4989	104.85
ENSCHIG00000025053	66.1304	60.5153	50.333
ENSCHIG00000025054	76.4287	86.4934	72.1934
ENSCHIG00000025055	9.94341	11.3041	11.1367
ENSCHIG00000025056	320.808	360.729	335.694
ENSCHIG00000025057	11.2206	7.80537	6.20222
ENSCHIG00000025058	44.17122	60.3412	56.139
ENSCHIG00000025059	0.0656845	0.136886	0
ENSCHIG00000025060	2.15649	2.68958	2.14986
ENSCHIG00000025061	4.81903	6.92593	7.445664
ENSCHIG00000025062	261.531	316.695	249.763
ENSCHIG00000025063	86.5414	87.76103	75.01292
ENSCHIG00000025064	1.56795	1.84371	2.21797
ENSCHIG00000025065	0.0203572	0.1135865	0.0996287
ENSCHIG00000025066	6.05984	7.07513	9.56746
ENSCHIG00000025067	40.7707	84.8865	50.2306
ENSCHIG00000025068	0.0601809	0.812683	0
ENSCHIG00000025069	3.335716	1.318034	3.665738
ENSCHIG00000025070	6.878635	7.07339	9.333919
ENSCHIG00000025071	14.62557	20.06602	20.70274
ENSCHIG00000025072	3.48199	5.29094	5.99676
ENSCHIG00000025073	0.00927388	0.0100817	0.1271436
ENSCHIG00000025074	66.6473981	77.2545	64.5581
ENSCHIG00000025075	55.344	49.4925	53.0765
ENSCHIG00000025076	8.82681	7.38799	10.0758
ENSCHIG00000025077	12.1642	13.4557	13.1302
ENSCHIG00000025078	253.354	293.107	238.894
ENSCHIG00000025079	17.55758	22.195312	17.849756
ENSCHIG00000025080	33.1326	47.6259	37.4107
ENSCHIG00000025081	132.9	133.547	123.981
ENSCHIG00000025082	4.96366	5.37382	5.16523
ENSCHIG00000025083	31.91164	31.20675	27.49363
ENSCHIG00000025084	0	0	0
ENSCHIG00000025085	6.5783	6.69297	6.3519
ENSCHIG00000025086	0	0	0
ENSCHIG00000025087	14.8522	14.7975	16.1771
ENSCHIG00000025088	4.18778	5.42848	5.0063
ENSCHIG00000025089	0	0	0
ENSCHIG00000025090	456.6278	474.61223	429.8023
ENSCHIG00000025091	52.6212	47.5791	49.0575
ENSCHIG00000025092	0	0.215156	0.140601
ENSCHIG00000025093	1.50652	1.59937	1.75116
ENSCHIG00000025094	59.48664	70.63681	76.81374
ENSCHIG00000025095	32.8641	30.8799	28.6431
ENSCHIG00000025096	5.84432	7.48526	7.38681
ENSCHIG00000025097	9.0662	7.07208	8.20443
ENSCHIG00000025098	18.75	21.1572	20.7728
ENSCHIG00000025099	2.66575	2.75929	2.69034
ENSCHIG00000025100	4.53789	6.30275	5.74908
ENSCHIG00000025101	18.1070143	17.451861	19.206112
ENSCHIG00000025102	21.8045	26.2103	25.6927
ENSCHIG00000025103	0.256072	0.090045	0.173877
ENSCHIG00000025104	8.18669	13.3276	12.805
ENSCHIG00000025105	1.017167	1.08886	1.25264
ENSCHIG00000025106	2.14215	0.803827	2.00682
ENSCHIG00000025107	3.67929	9.94738	3.09842
ENSCHIG00000025108	237.854	195.502	197.031
ENSCHIG00000025109	65.7959	63.9571	56.0972
ENSCHIG00000025110	3.5921005	3.66981	4.94799
ENSCHIG00000025111	128.683	280.916	225.316
ENSCHIG00000025112	9.24262	10.56291	8.13427
ENSCHIG00000025113	39.3703	64.3002	48.993
ENSCHIG00000025114	11.89371	11.22201	11.86096
ENSCHIG00000025115	112.6755	115.24716	108.6763
ENSCHIG00000025116	0	0.374769	0
ENSCHIG00000025117	12.7012	14.7772	13.8483
ENSCHIG00000025118	0	0	0.0954539
ENSCHIG00000025119	994.742	1237.21	138.224
ENSCHIG00000025120	11.4874	8.72588	12.7239
ENSCHIG00000025121	0.143201	0.147359	0.286694
ENSCHIG00000025122	0.519753	0.533154	0.558206
ENSCHIG00000025123	0.193265	0.484617	0.401168
ENSCHIG00000025124	2.72734	2.79003	4.28608
ENSCHIG00000025125	77.6179	78.8471	74.362
ENSCHIG00000025126	0.562816357676	0.51686604663	0.9642325896
ENSCHIG00000025127	11.02449	11.93515	11.804660330154
ENSCHIG00000025128	34.2162	39.2878	37.1817
ENSCHIG00000025129	24.478961	35.550732	29.468435
ENSCHIG00000025130	42.9232	45.4443	39.6483
ENSCHIG00000025131	205.102	187.798	174.674
ENSCHIG00000025132	0	0	0
ENSCHIG00000025133	118.613	120.99	81.8922
ENSCHIG00000025134	0	0	0
ENSCHIG00000025135	3.925402	4.172724	4.748878
ENSCHIG00000025136	43.69779	66.89656	57.80542
ENSCHIG00000025137	117.713	105.968	101.269
ENSCHIG00000025138	0	0	0
ENSCHIG00000025139	0.438267	0.406016	0.280959
ENSCHIG00000025140	8.92314	15.1703	13.4909
ENSCHIG00000025141	0.35654	0.642721	0.820901
ENSCHIG00000025142	19.93874	19.95185	22.10581
ENSCHIG00000025143	5.80262	7.236911	7.914411
ENSCHIG00000025144	2.53854	2.722455	2.34156959
ENSCHIG00000025145	223.912178	189.17891	200.0639
ENSCHIG00000025146	1.19013	1.28227	2.11527
ENSCHIG00000025147	13.6087	11.167	12.2392
ENSCHIG00000025148	0	0	0
ENSCHIG00000025149	10.2724	10.9428	13.477904
ENSCHIG00000025150	0.0126334	0.0410756	0.0174764
ENSCHIG00000025151	2.82854	3.36748	3.32197
ENSCHIG00000025152	31.36	33.2396	34.0119
ENSCHIG00000025153	0	0	0
ENSCHIG00000025154	0.199007	0.1224	1.412615
ENSCHIG00000025155	10.5802	8.34218	12.5078
ENSCHIG00000025156	0.958219	3.50221	2.39957
ENSCHIG00000025157	126.579	98.2836	89.9607
ENSCHIG00000025158	168.667	133.172	139.529
ENSCHIG00000025159	48.189887	46.087678	47.15915
ENSCHIG00000025160	2.05067	1.20094	1.66297
ENSCHIG00000025161	8.57593	12.1713	9.68268
ENSCHIG00000025162	6.55165	5.78455	6.16666
ENSCHIG00000025163	1.132238	1.83455	1.978373
ENSCHIG00000025164	18.7926	19.7677	19.353
ENSCHIG00000025165	4.939200391	4.34303	6.32045009
ENSCHIG00000025166	0	0	0
ENSCHIG00000025167	11.1321	13.1934	11.8569
ENSCHIG00000025168	5.5903	4.6576	7.84022
ENSCHIG00000025169	13.2899	15.8058	14.2135
ENSCHIG00000025170	60.0202	72.8631	81.9835
ENSCHIG00000025171	140.811	124.519	179.811
ENSCHIG00000025172	263.538	211.408	210.447
ENSCHIG00000025173	28.9278	24.70657	28.99784
ENSCHIG00000025174	0	0.434597	0
ENSCHIG00000025175	12.1688	16.8527	16.1887
ENSCHIG00000025176	0.087346	0	0.0240937
ENSCHIG00000025177	3.092978	3.16559	4.29583
ENSCHIG00000025178	0.235759	0.393966	0.183961
ENSCHIG00000025179	1302.04	1124.95	1076.89
ENSCHIG00000025180	11.92101	14.93003	14.19669
ENSCHIG00000025181	7.84802	9.51859	11.4456
ENSCHIG00000025182	3.37616	5.26364	4.87173
ENSCHIG00000025183	13.22187	15.60282	8.85917
ENSCHIG00000025184	9.297128	10.879789	10.135475
ENSCHIG00000025185	0	0.0479285	0.123498
ENSCHIG00000025186	0	0.117499	0.203743
ENSCHIG00000025187	0	0.0325211	0.041723
ENSCHIG00000025188	41.9203	50.5632	45.6176
ENSCHIG00000025189	4.25072	7.71684	6.6544
ENSCHIG00000025190	2.72972	3.76149	2.96751
ENSCHIG00000025191	0.956613	1.1196	1.3695475
ENSCHIG00000025192	4.06464	4.161181726	6.37871
ENSCHIG00000025193	2.6471	3.10557	3.50825
ENSCHIG00000025194	49.5851	58.8425	55.2298
ENSCHIG00000025195	0.42796	0	0
ENSCHIG00000025196	72.0702	116.5277	85.2453
ENSCHIG00000025197	13.7556	20.9725	21.8449
ENSCHIG00000025198	0	0	0.183148
ENSCHIG00000025199	0	0.0282269	0.0180165
ENSCHIG00000025200	4.48044	3.48217	2.51425
ENSCHIG00000025201	0.0848893	0.0906824	0.127277
ENSCHIG00000025202	9.37314	12.65	11.9025
ENSCHIG00000025203	0.0267176	0.0285894	0
ENSCHIG00000025204	13.81551	17.82119	20.18907
ENSCHIG00000025205	1.89122	2.10896	2.40118
ENSCHIG00000025206	4.3168	5.03237	6.40374
ENSCHIG00000025207	1.671059	2.850960913	2.67476
ENSCHIG00000025208	16.59564	22.51148	19.36923
ENSCHIG00000025209	4.913	6.26664	5.4039
ENSCHIG00000025210	49.234006	51.079779	50.47539
ENSCHIG00000025211	6.757404	5.38713	6.91052
ENSCHIG00000025212	9.53415	11.02079	10.51556
ENSCHIG00000025213	25.62256	33.69357	28.45186
ENSCHIG00000025214	583.836	611.4044	618.303
ENSCHIG00000025215	6.18585	6.951954	14.641166
ENSCHIG00000025216	28.1792	30.6841	28.9221
ENSCHIG00000025217	27.9660700049339	39.6171000242513	32.00649
ENSCHIG00000025218	9.24606	9.45412	9.42082
ENSCHIG00000025219	3.83287	5.26008	3.5993496
ENSCHIG00000025220	11.818	21.6782	14.5564
ENSCHIG00000025221	4.31331	6.76176	8.30181
ENSCHIG00000025222	1.21023	1.27776	1.53106
ENSCHIG00000025223	0.0555386	0.0890601	0.152229
ENSCHIG00000025224	4.29467	3.852248	5.1887176
ENSCHIG00000025225	0.918373	1.50096	1.43398
ENSCHIG00000025226	35.64778609313	32.136836	33.821263
ENSCHIG00000025227	4.51978	8.28453	8.81968
ENSCHIG00000025228	81.7102	61.6905	64.0719
ENSCHIG00000025229	17.09745	15.72112	14.38416
ENSCHIG00000025230	6.125647	5.262488	6.560207
ENSCHIG00000025231	65.7908	65.3247	64.5595
ENSCHIG00000025232	0	0.446654	0
ENSCHIG00000025233	1567.41	1254.12	1402.37
ENSCHIG00000025234	11.9324	16.7585	12.4711
ENSCHIG00000025235	0.307461	0.127606	0.495297
ENSCHIG00000025236	3.853687334	5.36419814	6.3859852126
ENSCHIG00000025237	8.68457	14.2825	11.39
ENSCHIG00000025238	54.7148	51.1326	47.7247
ENSCHIG00000025239	595.373	640.169	650.491
ENSCHIG00000025240	0	0	0
ENSCHIG00000025241	14.4343	19.1784	15.5755
ENSCHIG00000025242	3.03348	3.96912	4.88801
ENSCHIG00000025243	4.64522	6.27318	7.04089
ENSCHIG00000025244	40.946258	58.83641	44.06041
ENSCHIG00000025245	18.4811	19.8804	18.7375
ENSCHIG00000025246	21.6758	22.339	19.9343
ENSCHIG00000025247	9.86296	9.61183	10.60592
ENSCHIG00000025248	95.2509	72.8089	70.6084
ENSCHIG00000025249	0.177368	0.0542941	0
ENSCHIG00000025250	0	0	0.0863455
ENSCHIG00000025251	1.531346	0.62169	0.668104
ENSCHIG00000025252	2.11967	3.28922	2.763489
ENSCHIG00000025253	19.3479	17.4809	19.6367
ENSCHIG00000025254	0	0	0.240507
ENSCHIG00000025255	8.56614	13.87141	13.61185
ENSCHIG00000025256	1.72506	2.11048	2.41651
ENSCHIG00000025257	55.9707	52.3723	65.0758
ENSCHIG00000025258	194.473	200.543	201.026
ENSCHIG00000025259	0	0	0.101578
ENSCHIG00000025260	2.053249	3.11631	3.871477
ENSCHIG00000025261	0.0261806	0	0.0718299
ENSCHIG00000025262	4.84247	5.32538	6.43115
ENSCHIG00000025263	873.545	858.858	813.32
ENSCHIG00000025264	24.3718	23.7132	23.2694
ENSCHIG00000025265	5.51151	3.67951	5.87711
ENSCHIG00000025266	0	0	0
ENSCHIG00000025267	6.6866	8.65232	7.58769
ENSCHIG00000025268	0	0	0.122219
ENSCHIG00000025269	47.01	49.7057	44.211
ENSCHIG00000025270	11.68285	12.49813	14.58214
ENSCHIG00000025271	0.744116	0.910426	1.12497
ENSCHIG00000025272	0.11197	0.378752	0.251489
ENSCHIG00000025273	0.8281205	0.8395466	0.9440857
ENSCHIG00000025274	75.1416	72.213	72.9637
ENSCHIG00000025275	17.7939	23.2278	20.3104
ENSCHIG00000025276	20.1054	18.73	17.91
ENSCHIG00000025277	0.475819	1.05008	0.499375
ENSCHIG00000025278	23.466727	18.194349	18.18799
ENSCHIG00000025279	3.16297	4.72389	4.08399
ENSCHIG00000025280	0	0.0595139	0
ENSCHIG00000025281	0	0	0
ENSCHIG00000025282	21.91602	16.91377	19.1722
ENSCHIG00000025283	23.2944	42.6795	36.5565
ENSCHIG00000025284	37.711291	34.885	35.0299
ENSCHIG00000025285	38.2037	45.8617	40.6142
ENSCHIG00000025286	1.40354	0.975206	1.14543
ENSCHIG00000025287	1.53046	2.08325	1.28124
ENSCHIG00000025288	14.766	20.8193	15.6193
ENSCHIG00000025289	0	0	0
ENSCHIG00000025290	4.269803	5.2084636	5.6178261
ENSCHIG00000025291	5.11631	6.09632	5.96737
ENSCHIG00000025292	0.240672	0.151614	0.325755
ENSCHIG00000025293	0	0	0.0260908
ENSCHIG00000025294	10.9778	13.431	10.2467
ENSCHIG00000025295	144.1036	151.0832	143.4768
ENSCHIG00000025296	0.11141	0.24012	0.381147
ENSCHIG00000025297	23.929926	24.345644	22.244628
ENSCHIG00000025298	1.160833	1.92239	2.1907632
ENSCHIG00000025299	5.68059	9.45798	8.10565
ENSCHIG00000025300	7.18127	10.10074	9.31945
ENSCHIG00000025301	4.44417	5.30531	4.18253
ENSCHIG00000025302	5.494774	5.170401	7.422043
ENSCHIG00000025303	11.0122	10.2567	11.2887
ENSCHIG00000025304	0	0.0560623	0
ENSCHIG00000025305	1.27643	1.7307	3.37678
ENSCHIG00000025306	0.0341137	0.0325782	0.0935922
ENSCHIG00000025307	2.16535	2.12115	2.68564
ENSCHIG00000025308	0.781196	1.38806	1.91753
ENSCHIG00000025309	0.799669	0.961287	0.647036
ENSCHIG00000025310	4.4084	6.04268	5.8515
ENSCHIG00000025311	388.168	337.907	439.262
ENSCHIG00000025312	54.073205	42.209659	42.253431
ENSCHIG00000025313	59.1606	63.8125	65.8417
ENSCHIG00000025314	10.9298	14.7415	13.2383
ENSCHIG00000025315	0.164164	0	0.108853
ENSCHIG00000025316	8.409617	9.67974	9.08422
ENSCHIG00000025317	4.96021	5.43458	6.20709
ENSCHIG00000025318	5.1138216	7.954982	6.5641908
ENSCHIG00000025319	1.76632043	1.83482954	3.18953597
ENSCHIG00000025320	57.7782	91.0657	76.8496
ENSCHIG00000025321	3210.48	2785.36	2901.72
ENSCHIG00000025322	0	0	0
ENSCHIG00000025323	0	0.0703297	0
ENSCHIG00000025324	2.08215	2.31411	3.20804
ENSCHIG00000025325	20.3116	37.3369	24.4796
ENSCHIG00000025326	16.529964	16.300163	16.892281
ENSCHIG00000025327	1.47442	1.08246	1.9266
ENSCHIG00000025328	40.426774	50.68197	51.24152
ENSCHIG00000025329	159.41555	126.83842	116.60966
ENSCHIG00000025330	15.858517	18.33736	17.69545
ENSCHIG00000025331	3.13823	5.09674	4.0592
ENSCHIG00000025332	9.21706	8.03207	11.33082
ENSCHIG00000025333	86.088238	79.218439	70.967886
ENSCHIG00000025334	5.682126	5.800957	6.651426
ENSCHIG00000025335	50.00983	44.92172	50.335604
ENSCHIG00000025336	43.621818	50.4201	42.07
ENSCHIG00000025337	0.314823	0.293094	0.80231
ENSCHIG00000025338	0	1.81162	10.607
ENSCHIG00000025339	0.311429	0	0.155892
ENSCHIG00000025340	0	0	0.110987
ENSCHIG00000025341	9.18209	8.42741	8.83473
ENSCHIG00000025342	5.969461	7.401392	7.969066
ENSCHIG00000025343	0	0	0
ENSCHIG00000025344	32.5577	36.39	30.4484
ENSCHIG00000025345	3.571219	4.4615	4.6644
ENSCHIG00000025346	6.94321	9.27235	7.68309
ENSCHIG00000025347	74.1244	62.5503	66.3051
ENSCHIG00000025348	19.99069	27.0951	26.8187000267272
ENSCHIG00000025349	59.0348	60.9959	74.9185
ENSCHIG00000025350	5.248412	8.046214	8.564572
ENSCHIG00000025351	2.92516	4.66269	4.61654
ENSCHIG00000025352	5.5339	3.05597	6.03114
ENSCHIG00000025353	3.91687	5.23536	4.85261
ENSCHIG00000025354	7.51727	9.70139	7.89039
ENSCHIG00000025355	8.00715	11.57396	13.34481
ENSCHIG00000025356	1.85827	1.8449416	3.2334788
ENSCHIG00000025357	13.23781	12.156036	12.211089
ENSCHIG00000025358	9.847915	10.97566	12.26135
ENSCHIG00000025359	0	0	0.265206
ENSCHIG00000025360	2.91017000621619	3.45307	45.0725
ENSCHIG00000025361	0	0	0
ENSCHIG00000025362	28.0668	26.6511	30.3226
ENSCHIG00000025363	3.10602	2.82163	2.62783
ENSCHIG00000025364	18.1535	18.9536	18.5203
ENSCHIG00000025365	167.153	210.418	225.008
ENSCHIG00000025366	45.13677	46.34172	39.97743
ENSCHIG00000025367	11.2248	7.1059	16.3001
ENSCHIG00000025368	20.97943	28.77458	26.06123
ENSCHIG00000025369	4.55248	5.63353	7.18051
ENSCHIG00000025370	30.4016	33.8039	32.3759
ENSCHIG00000025371	9.35967	8.79289	11.7679
ENSCHIG00000025372	4.21237	5.36749	6.9491
ENSCHIG00000025373	6.97745	9.37654	8.14749
ENSCHIG00000025374	0.353573	0.39657	0.404895
ENSCHIG00000025375	77.847045	78.326418	74.990102
ENSCHIG00000025376	0.898081	2.18372	0.829267
ENSCHIG00000025377	12.47547	11.76504	13.72435
ENSCHIG00000025378	8.847657	13.68152	14.33114
ENSCHIG00000025379	14.6103	18.8703	16.8498
ENSCHIG00000025380	21.94171	27.90999	25.50288
ENSCHIG00000025381	0.413839	0.43529	0.623196
ENSCHIG00000025382	3.108132	5.83734	5.7915
ENSCHIG00000025383	0.0482397	0.025862	0.0663474
ENSCHIG00000025384	21.9793	28.6443	18.9677
ENSCHIG00000025385	0	9.26997	0
ENSCHIG00000025386	3.41697	5.52841	5.99245
ENSCHIG00000025387	5.129835	5.29507	7.420342
ENSCHIG00000025388	1.34964	2.27259	2.02409
ENSCHIG00000025389	55.9139	48.341	55.6567
ENSCHIG00000025390	2.7868	3.19808	3.83889
ENSCHIG00000025391	8.5351296	9.1751803	12.7936804
ENSCHIG00000025392	19.275553	22.465147	24.670674375
ENSCHIG00000025393	0.0936102	0.0990301	0.158478
ENSCHIG00000025394	8.77634	11.4268	12.3304
ENSCHIG00000025395	11.826404	10.679694	12.550729
ENSCHIG00000025396	1.3641	2.09078	1.93617
ENSCHIG00000025397	4.019289	5.441753	4.83141
ENSCHIG00000025398	0.336803	0.480944	0.212304
ENSCHIG00000025399	11.034	12.5789	10.583
ENSCHIG00000025400	1.002312	0.908549	2.159619
ENSCHIG00000025401	0.0919948	0.186081	0.242358
ENSCHIG00000025402	2.24002	1.89555	4.29491
ENSCHIG00000025403	0.26892596	0.251609	0.0707964
ENSCHIG00000025404	5.10748	6.99784	5.06008
ENSCHIG00000025405	9.849343	12.284551	10.563482
ENSCHIG00000025406	2.583635	4.147672	4.4223229
ENSCHIG00000025407	72.8781	72.6037	65.2956
ENSCHIG00000025408	23.2715	19.4438	37.337
ENSCHIG00000025409	23.4068	25.407	20.8033
ENSCHIG00000025410	0.128717	0.137063	0.132019
ENSCHIG00000025411	2.38923	2.81129	2.92718
ENSCHIG00000025412	2.44045	1.98805	2.74499
ENSCHIG00000025413	45.6151	43.1893	42.0822
ENSCHIG00000025414	19.3122	20.0493	17.8235
ENSCHIG00000025415	0.198492	0.299347	0.260377
ENSCHIG00000025416	30.56615	28.48298	32.96211
ENSCHIG00000025417	6.35484	4.241968	1.60386
ENSCHIG00000025418	38.63778	33.69339	35.20116
ENSCHIG00000025419	53.7071	58.1259	52.3873
ENSCHIG00000025420	9.292783	11.6949238	10.6422803
ENSCHIG00000025421	0.390774	1.16883	0.538861
ENSCHIG00000025422	4.26014	4.09083	1.52661
ENSCHIG00000025423	0.275665	0.222903	0.349687
ENSCHIG00000025424	97.0751	106.2034	98.8442
ENSCHIG00000025425	41.4764	46.4436	35.819
ENSCHIG00000025426	54.4946	71.8253	70.5312
ENSCHIG00000025427	0.08532136	0.0920983	0.1412466
ENSCHIG00000025428	221.622	210.609	214.87
ENSCHIG00000025429	0.356843	0.173392	1.22196
ENSCHIG00000025430	7.90998	10.7635	8.53199
ENSCHIG00000025431	33.1126	26.85454	28.60621
ENSCHIG00000025432	27.2624	24.7696	29.5539
ENSCHIG00000025433	13.0038	17.8398	17.0629
ENSCHIG00000025434	0	0.0783356	0.122119
ENSCHIG00000025435	16.1102	12.027	17.4254
ENSCHIG00000025436	0	0.417349	0.119437
ENSCHIG00000025437	0.351489	0.173541	0.481925
ENSCHIG00000025438	4070.52	3107.15	3413.07
ENSCHIG00000025439	0	0	0
ENSCHIG00000025440	18.929363	19.54759655	21.445460108264
ENSCHIG00000025441	0.0835134	0.0588858629586	0.074669914535
ENSCHIG00000025442	0.435233	0.88389	0.805028
ENSCHIG00000025443	11.7513	11.1244	9.34045
ENSCHIG00000025444	4.70546	6.28599	5.21457
ENSCHIG00000025445	317.505	310.88	343.572
ENSCHIG00000025446	9.32227	13.11922	11.036311
ENSCHIG00000025447	31.3186	24.8599	36.6688
ENSCHIG00000025448	24.6825	27.5265	24.9973
ENSCHIG00000025449	10.4298	13.4837	11.7927
ENSCHIG00000025450	35.1458	39.5446	37.4399
ENSCHIG00000025451	425.767	369.906	336.705
ENSCHIG00000025452	0.119723	0	0
ENSCHIG00000025453	8.74392	10.24706	9.09247
ENSCHIG00000025454	338.21	375.988	338.725
ENSCHIG00000025455	0	0	0
ENSCHIG00000025456	1.29837	1.295314	1.990717
ENSCHIG00000025457	0	0	0.174238
ENSCHIG00000025458	5.929455	6.207653	6.39794760431
ENSCHIG00000025459	0.301237	0.560170966314	0.577302
ENSCHIG00000025460	0.50996	0.128807	1.2448
ENSCHIG00000025461	14.97187	10.86581	18.26075
ENSCHIG00000025462	10.4656	15.1335	12.4491
ENSCHIG00000025463	0.0540676	0.0793625	0.153026
ENSCHIG00000025464	43.8545	52.0383	46.9875
ENSCHIG00000025465	11.3506	15.3997	18.8606
ENSCHIG00000025466	5.75974	5.39752	6.44968
ENSCHIG00000025467	0	0	0.175728
ENSCHIG00000025468	0.938331	1.75779	0.74241
ENSCHIG00000025469	4.94961	5.83903	5.0636
ENSCHIG00000025470	43.291219	41.29471	38.85646
ENSCHIG00000025471	0	0	0
ENSCHIG00000025472	0.276117	0.299111	0.275643
ENSCHIG00000025473	0.1588271	0.2836308	0.10374
ENSCHIG00000025474	5.14611	5.40451	5.59178
ENSCHIG00000025475	0	0	0
ENSCHIG00000025476	24.1646	18.817	20.4016
ENSCHIG00000025477	6.21741	9.54967	6.62373
ENSCHIG00000025478	4.00142	2.95885	3.45245
ENSCHIG00000025479	0.248496	0.202025	0.0515701
ENSCHIG00000025480	39.8723	58.1482	47.0271
ENSCHIG00000025481	10.7736	9.58395	12.3684
ENSCHIG00000025482	0	0.108262	0.0929712
ENSCHIG00000025483	14.5942	14.3806	14.3658
ENSCHIG00000025484	0	0	0
ENSCHIG00000025485	11.2724	13.2278	12.1451
ENSCHIG00000025486	20.5885	23.8889	20.9168
ENSCHIG00000025487	305.77648	285.53571	281.83022
ENSCHIG00000025488	0.703612	0.957211	1.162902
ENSCHIG00000025489	78.8943	53.6621	49.3786
ENSCHIG00000025490	2.88346	4.56706	3.71147
ENSCHIG00000025491	108.223	117.948	32.1614
ENSCHIG00000025492	0.144902	0.286359	0.185026
ENSCHIG00000025493	66.9794	60.2341	57.9155
ENSCHIG00000025494	0	0.147311	0.064616
ENSCHIG00000025495	17.76436	20.15254	20.09834
ENSCHIG00000025496	0.42595	0.300727	0.1496106
ENSCHIG00000025497	0	0	0
ENSCHIG00000025498	37.9264	54.0861	43.1831
ENSCHIG00000025499	14.6143	17.8761	14.9034
ENSCHIG00000025500	22.3801	30.8837	21.2596
ENSCHIG00000025501	3.34699	3.87403	5.07456
ENSCHIG00000025502	66.3106	77.176	68.127
ENSCHIG00000025503	2.01507	3.1084	3.03823
ENSCHIG00000025504	2.9996012	3.9693762	3.719047
ENSCHIG00000025505	2.73673	3.27956	3.69003
ENSCHIG00000025506	26.7138	35.8365	28.6869
ENSCHIG00000025507	116.41236	114.29655	122.83961
ENSCHIG00000025508	0.453128	0.427853	0.511763
ENSCHIG00000025509	610.596	689.835	574.077
ENSCHIG00000025510	0	0.0342934	0.176072
ENSCHIG00000025511	123.032	111.517	108.681
ENSCHIG00000025512	0	0	0
ENSCHIG00000025513	1126.93768	1425.64844	1115.41925
ENSCHIG00000025514	5.096667	4.657676	5.36792
ENSCHIG00000025515	0.138025	0	0.101152
ENSCHIG00000025516	5.245861	8.765853	8.0445
ENSCHIG00000025517	4.27309	6.22582	4.08915
ENSCHIG00000025518	158.625	147.534	166.733
